Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),556,556
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,108,328
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),663,663
Indian Institute of Technology Guwahati,"Energy Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,720,720
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1130,1216
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1719,1719
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",ST,Gender-Neutral,195,227
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),533,533
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,453,579
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),947,1436
Indian Institute of Technology Bhilai,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,209,612
Indian Institute of Technology Bhilai,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",ST,Gender-Neutral,613,687
Indian Institute of Technology Bhilai,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,826,1068
Indian Institute of Technology Bhilai,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1521,1521
Indian Institute of Technology Bhilai,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,777,902
Indian Institute of Technology Bhilai,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1506,1506
Indian Institute of Technology Bhilai,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1379,1379
Indian Institute of Technology Bhilai,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1169,1230
Indian Institute of Technology Bhilai,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),306P,306P
Indian Institute of Technology Bhilai,"Mechatronics Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1204,1327
Indian Institute of Technology Bhilai,"Mechatronics Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),622P,622P
Indian Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,399,519
Indian Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1272,1272
Indian Institute of Technology Goa,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,926,961
Indian Institute of Technology Goa,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1660,1660
Indian Institute of Technology Goa,"Mathematics and Computing (4 Years, Bachelor of Technology)",ST,Gender-Neutral,787,814
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1065,1151
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),544P,544P
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1153,1153
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),275P,275P
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,537,564
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),834,834
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,718,722
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1275,1275
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,896,965
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1552,1552
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1119,1187
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1786,1786
Indian Institute of Technology Tirupati,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1263,1291
Indian Institute of Technology Tirupati,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1789,1789
Indian Institute of Technology Tirupati,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,994,994
Indian Institute of Technology Tirupati,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),236P,236P
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,129,492
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),750,750
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,845,951
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1364,1364
Indian Institute of Technology Tirupati,"Engineering Physics (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1190,1190
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1000,1117
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1257,1330
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),787P,787P
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,914,1073
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),480P,480P
Indian Institute of Technology Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,525,635
Indian Institute of Technology Jammu,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1039,1155
Indian Institute of Technology Jammu,"Materials Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1390,1512
Indian Institute of Technology Jammu,"Materials Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),941P,941P
Indian Institute of Technology Jammu,"Mathematics and Computing (4 Years, Bachelor of Technology)",ST,Gender-Neutral,892,1087
Indian Institute of Technology Jammu,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1208,1236
Indian Institute of Technology Jammu,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),733P,733P
Indian Institute of Technology Dharwad,"Chemical and Biochemical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1301,1337
Indian Institute of Technology Dharwad,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1017,1147
Indian Institute of Technology Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,422,607
Indian Institute of Technology Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1044,1044
Indian Institute of Technology Dharwad,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,872,906
Indian Institute of Technology Dharwad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,732,850
Indian Institute of Technology Dharwad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1347,1347
Indian Institute of Technology Dharwad,"Engineering Physics (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1405,1442
Indian Institute of Technology Dharwad,"Interdisciplinary Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",ST,Gender-Neutral,1503,1549
Indian Institute of Technology Dharwad,"Interdisciplinary Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",ST,Female-only (including Supernumerary),1036P,1036P
Indian Institute of Technology Dharwad,"Mathematics and Computing (4 Years, Bachelor of Technology)",ST,Gender-Neutral,596,788
Indian Institute of Technology Dharwad,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,664,1213
Indian Institute of Technology Dharwad,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1687,1687
